AVM,286.36,-1.16,10.16,0.376470588235294,1,0.482352941176471
AWAL,57.58,6.57,5.85,0.337254901960784,0.615686274509804,0.349019607843137
AWAR,57.24,6.53,-7.97,0.337254901960784,0.615686274509804,0.349019607843137
AWBL,57.36,8.3,8.52,0.588235294117647,0.984313725490196,0.83921568627451
AWBR,57.4,8.1,-10.25,0.588235294117647,0.984313725490196,0.83921568627451
AWCL,55.82,3.0,9.03,0.468627450980392,0.482352941176471,0.423529411764706
AWCR,56.43,1.74,-9.51,0.468627450980392,0.482352941176471,0.423529411764706
BAGL,38.69,5.69,8.54,0.611764705882353,0.325490196078431,0.364705882352941
BAGR,39.43,4.06,-8.24,0.611764705882353,0.325490196078431,0.364705882352941
BDUL,186.23,7.64,-10.13,0,0,0
BDUR,185.33,11.51,7.87,0,0,0
CEPDL,49.58,13.62,3.7,0.882352941176471,0.588235294117647,0.882352941176471
CEPDR,50.28,12.9,-7.07,0.882352941176471,0.588235294117647,0.882352941176471
CEPVL,39.34,1.03,4.58,0.882352941176471,0.588235294117647,0.882352941176471
CEPVR,40.68,1.01,-4.42,0.882352941176471,0.588235294117647,0.882352941176471
DA1,129.53,-9.48,-1.52,0.372549019607843,0.996078431372549,0.23921568627451
DA2,190.41,-14.38,-0.02,0.733333333333333,0.894117647058824,0.313725490196078
DA3,266.33,-14.92,-0.37,0.733333333333333,0.894117647058824,0.313725490196078
DA4,347.38,-17.97,-0.59,0.733333333333333,0.894117647058824,0.313725490196078
DA5,460.64,-14.18,1.56,0.733333333333333,0.894117647058824,0.313725490196078
DA6,546.48,-13.87,-0.03,0.733333333333333,0.894117647058824,0.313725490196078
DA7,656.94,-9.31,-0.37,0.733333333333333,0.894117647058824,0.313725490196078
DA8,745.92,-0.22,-1.35,0.784313725490196,1,0.27843137254902
DA9,743.47,-1.67,-2.51,0.925490196078431,0.552941176470588,0.243137254901961
DB1,121.18,-10.32,-1.02,1,0.952941176470588,0.650980392156863
DB2,99.22,-9.21,0.23,1,0.952941176470588,0.650980392156863
DB3,178.69,-14.5,-0.77,1,1,0.541176470588235
DB4,304.79,-16.26,-0.36,1,1,0.541176470588235
DB5,413.08,-14.18,0.87,1,1,0.541176470588235
DB6,532.94,-14.57,-0.14,1,1,0.541176470588235
DB7,650.43,-9.69,-0.78,1,1,0.541176470588235
DD1,124.58,-9.32,0.77,0.4,0.717647058823529,0.976470588235294
DD2,224.86,-13.53,1.26,0.388235294117647,1,1
DD3,351.57,-15.6,1.38,0.388235294117647,1,1
DD4,476.91,-14.26,2.44,0.388235294117647,1,1
DD5,591.74,-11.87,-0.19,0.388235294117647,1,1
DD6,736.31,-1.72,-0.59,0.423529411764706,0.749019607843137,1
DVA,770.84,10.96,-1.61,0.329411764705882,0.941176470588235,0.27843137254902
DVB,769.29,11.37,0.98,0.686274509803922,0.572549019607843,0.670588235294118
DVC,772.86,11.85,1.55,0.384313725490196,0.2,0.945098039215686
FLPL,81.11,0.02,10.58,0.52156862745098,0.917647058823529,0.650980392156863
FLPR,74.92,0.23,-11.36,0.52156862745098,0.917647058823529,0.650980392156863
HSNL,462.53,-1.78,-9.81,0,0,0
HSNR,452.01,-3.33,10.54,0,0,0
I1L,0.71,7.43,4.12,0.341176470588235,0.768627450980392,0.968627450980392
I1R,0.0,6.0,-2.71,0.341176470588235,0.768627450980392,0.968627450980392
I2L,13.08,4.85,7.23,0.756862745098039,0.435294117647059,0.454901960784314
I2R,13.82,3.39,-6.0,0.756862745098039,0.435294117647059,0.454901960784314
I3,18.92,13.57,-0.96,0.949019607843137,0.815686274509804,0.274509803921569
I4,71.62,10.84,-0.58,0,0,0
I5,72.18,-2.79,-2.56,0.254901960784314,0.376470588235294,0.352941176470588
I6,75.59,10.21,4.19,0.258823529411765,0.368627450980392,0.349019607843137
IL1DL,32.71,13.12,2.18,0.972549019607843,0.352941176470588,0.247058823529412
IL1DR,33.88,12.22,-4.59,0.972549019607843,0.352941176470588,0.247058823529412
IL1L,30.48,7.23,6.98,0.972549019607843,0.352941176470588,0.247058823529412
IL1R,30.97,5.64,-6.96,0.972549019607843,0.352941176470588,0.247058823529412
IL1VL,28.94,1.64,3.72,0.972549019607843,0.352941176470588,0.247058823529412
IL1VR,29.64,0.96,-1.72,0.972549019607843,0.352941176470588,0.247058823529412
IL2DL,24.21,12.34,4.34,0.733333333333333,0.772549019607843,0.247058823529412
IL2DR,26.43,12.45,-6.68,0.733333333333333,0.772549019607843,0.247058823529412
IL2L,29.9,7.93,9.15,0.733333333333333,0.772549019607843,0.247058823529412
IL2R,30.16,6.61,-8.8,0.733333333333333,0.772549019607843,0.247058823529412
IL2VL,25.35,2.14,5.06,0.733333333333333,0.772549019607843,0.247058823529412
IL2VR,28.36,0.63,-4.16,0.733333333333333,0.772549019607843,0.247058823529412
LUAL,774.32,6.28,5.16,0.450980392156863,0.96078431372549,0.294117647058824
LUAR,773.38,6.23,-5.35,0.450980392156863,0.96078431372549,0.294117647058824
M1,75.48,13.67,-6.4,0.258823529411765,0.262745098039216,0.96078431372549
M2L,69.41,2.97,3.49,0,0,0
M2R,69.57,4.17,-5.89,0,0,0
M3L,22.36,5.63,4.81,0.458823529411765,0.976470588235294,0.298039215686275
M3R,22.75,5.14,-2.91,0.458823529411765,0.976470588235294,0.298039215686275
M4,23.55,12.29,-0.69,0,0,0
M5,86.79,9.68,7.12,0.27843137254902,0.36078431372549,0.282352941176471
MCL,14.37,5.92,4.27,0,0,0
MCR,14.19,5.25,-3.51,0,0,0
MI,16.72,14.61,-1.03,0.27843137254902,0.372549019607843,0.274509803921569
NSML,15.78,4.53,7.54,0.266666666666667,0.243137254901961,0.196078431372549
NSMR,16.66,4.1,-5.46,0.266666666666667,0.243137254901961,0.196078431372549
OLLL,31.34,10.05,6.06,0.407843137254902,0.901960784313726,0.988235294117647
OLLR,32.56,8.59,-7.21,0.407843137254902,0.901960784313726,0.988235294117647
OLQDL,37.55,14.22,2.16,0.458823529411765,0.976470588235294,0.298039215686275
OLQDR,38.7,13.39,-5.63,0.458823529411765,0.976470588235294,0.298039215686275
OLQVL,36.66,3.93,6.16,0.458823529411765,0.976470588235294,0.298039215686275
OLQVR,37.26,3.11,-5.9,0.458823529411765,0.976470588235294,0.298039215686275
PDA,754.21,0.2,-2.03,0,0,0
PDB,748.26,-0.57,-3.4,0.27843137254902,0.701960784313725,0.27843137254902
PDEL,561.79,12.14,-7.53,0.925490196078431,0.419607843137255,0.262745098039216
PDER,555.4,11.49,10.46,0.925490196078431,0.419607843137255,0.262745098039216
PHAL,770.37,3.83,5.96,0.231372549019608,0.592156862745098,0.337254901960784
PHAR,770.06,4.14,-5.7,0.231372549019608,0.592156862745098,0.337254901960784
PHBL,773.56,5.55,6.0,0.270588235294118,0.431372549019608,0.619607843137255
PHBR,773.4,5.46,-6.33,0.270588235294118,0.431372549019608,0.619607843137255
PHCL,782.89,5.39,4.74,0.615686274509804,0.247058823529412,1
PHCR,782.27,5.49,-4.85,0.615686274509804,0.247058823529412,1
PLML,794.74,5.35,3.99,0.83921568627451,1,0.882352941176471
PLMR,795.65,5.12,-4.57,0.83921568627451,1,0.882352941176471
PLNL,770.37,3.83,5.29,0.462745098039216,0.368627450980392,0.250980392156863
PLNR,773.01,4.33,-4.55,0.462745098039216,0.368627450980392,0.250980392156863
PQR,776.96,4.86,5.2,1,0.992156862745098,0.329411764705882
PVCL,777.42,6.51,4.85,0.494117647058824,0.964705882352941,0.890196078431373
PVCR,776.14,5.98,-5.19,0.494117647058824,0.964705882352941,0.890196078431373
PVDL,555.97,12.66,-8.11,0.443137254901961,0.741176470588235,0.780392156862745
PVDR,540.27,11.6,7.0,0.443137254901961,0.741176470588235,0.780392156862745
PVM,556.1,9.96,-7.73,0.270588235294118,1,0.796078431372549
PVNL,794.35,6.9,3.24,0.235294117647059,0.235294117647059,1
PVNR,800.0,9.67,-2.87,0.235294117647059,0.235294117647059,1
PVPL,731.85,-3.27,1.07,0.690196078431373,0.666666666666667,0.882352941176471
PVPR,737.11,-1.81,-2.55,0.690196078431373,0.666666666666667,0.882352941176471
PVQL,766.78,6.02,6.41,0.235294117647059,0.262745098039216,0.725490196078431
PVQR,767.28,6.11,-5.59,0.235294117647059,0.262745098039216,0.725490196078431
PVR,786.71,8.07,-3.88,0.603921568627451,0.854901960784314,0.337254901960784
PVT,731.25,-2.9,-1.85,0.580392156862745,0.909803921568627,0.776470588235294
PVWL,782.97,7.52,4.18,0,0,0
PVWR,784.17,7.74,-4.13,0,0,0
RIAL,51.21,9.98,5.75,0.619607843137255,0.329411764705882,0.290196078431373
RIAR,51.66,9.13,-7.32,0.619607843137255,0.329411764705882,0.290196078431373
RIBL,62.04,3.07,6.02,0.313725490196078,0.435294117647059,0.309803921568627
RIBR,61.68,2.3,-6.76,0.313725490196078,0.435294117647059,0.309803921568627
RICL,70.85,0.28,8.03,0.376470588235294,0.333333333333333,0.619607843137255
RICR,69.97,-0.2,-8.23,0.376470588235294,0.333333333333333,0.619607843137255
RID,48.01,15.71,-2.99,0,0,0
RIFL,99.02,-8.14,2.31,0,0,0
RIFR,106.41,-9.05,-1.71,0,0,0
RIGL,114.67,-8.73,1.71,0.725490196078431,0.345098039215686,0.831372549019608
RIGR,117.71,-8.93,0.23,0.725490196078431,0.345098039215686,0.831372549019608
RIH,47.05,-0.69,-0.08,0.36078431372549,0.552941176470588,0.584313725490196
RIML,63.59,-0.63,4.45,0.882352941176471,0.854901960784314,0.505882352941176
RIMR,62.64,-1.99,-4.65,0.882352941176471,0.854901960784314,0.505882352941176
RIPL,35.3,7.97,6.37,0,0,0
RIPR,35.72,7.11,-6.56,0,0,0
RIR,54.1,0.76,1.4,0.372549019607843,0.301960784313725,0.615686274509804
RIS,87.93,-7.68,0.35,0.576470588235294,0.784313725490196,0.490196078431373
RIVL,64.03,11.92,4.43,0.364705882352941,0.56078431372549,0.8
RIVR,64.38,11.31,-7.21,0.364705882352941,0.56078431372549,0.8
RMDDL,55.78,0.2,3.91,0.929411764705882,0.372549019607843,0.317647058823529
RMDDR,56.06,-0.46,-2.32,0.929411764705882,0.372549019607843,0.317647058823529
RMDL,50.76,3.32,8.18,0.949019607843137,0.627450980392157,0.615686274509804
RMDR,52.31,1.87,-7.88,0.949019607843137,0.627450980392157,0.615686274509804
RMDVL,47.33,7.1,9.76,0.937254901960784,0.490196078431373,0.298039215686275
RMDVR,48.66,5.29,-10.21,0.937254901960784,0.490196078431373,0.298039215686275
RMED,40.14,15.5,-2.72,0.231372549019608,0.266666666666667,0.843137254901961
RMEL,38.03,8.71,7.36,0.580392156862745,0.443137254901961,0.968627450980392
RMER,38.76,7.16,-7.87,0.580392156862745,0.443137254901961,0.968627450980392
RMEV,44.66,-0.27,1.17,0.231372549019608,0.266666666666667,0.843137254901961
RMFL,58.12,-3.06,1.77,0.254901960784314,0.364705882352941,0.964705882352941
RMFR,57.51,-2.4,0.07,0.254901960784314,0.364705882352941,0.964705882352941
RMGL,98.07,-0.45,9.18,0,0,0
RMGR,96.44,-1.47,-10.33,0,0,0
RMHL,58.16,-0.78,3.15,0,0,0
RMHR,56.46,-1.22,-0.14,0,0,0
SAADL,53.44,-0.9,1.45,0.254901960784314,0.407843137254902,0.490196078431373
SAADR,50.27,-0.86,-0.39,0.254901960784314,0.407843137254902,0.490196078431373
SAAVL,49.05,9.73,6.88,0.294117647058824,0.482352941176471,0.498039215686275
SAAVR,49.34,8.24,-8.03,0.294117647058824,0.482352941176471,0.498039215686275
SABD,121.86,-9.41,-1.8,0.223529411764706,0.776470588235294,0.207843137254902
SABVL,86.35,-7.78,2.35,0.223529411764706,0.776470588235294,0.207843137254902
SABVR,80.61,-7.6,-2.17,0.223529411764706,0.776470588235294,0.207843137254902
SDQL,559.25,8.99,-7.45,0.611764705882353,0.968627450980392,0.250980392156863
SDQR,241.27,20.0,9.89,0.549019607843137,0.662745098039216,0.333333333333333
SIADL,55.68,-1.65,2.21,0.23921568627451,0.27843137254902,0.898039215686275
SIADR,53.27,-2.23,-1.59,0.23921568627451,0.27843137254902,0.898039215686275
SIAVL,66.79,-3.37,3.33,0.23921568627451,0.27843137254902,0.898039215686275
SIAVR,69.64,-4.92,-2.1,0.23921568627451,0.27843137254902,0.898039215686275
SIBDL,53.7,1.28,6.25,0,0,0
SIBDR,54.5,1.43,-6.72,0,0,0
SIBVL,59.54,-2.49,2.74,0,0,0
SIBVR,53.46,-1.56,-1.27,0,0,0
SMBDL,59.79,-1.85,2.44,0.333333333333333,0.545098039215686,0.956862745098039
SMBDR,60.22,-1.45,-1.9,0.333333333333333,0.545098039215686,0.956862745098039
SMBVL,62.73,-2.88,3.55,0.333333333333333,0.545098039215686,0.956862745098039
SMBVR,67.29,-4.46,-1.61,0.333333333333333,0.545098039215686,0.956862745098039
SMDDL,51.1,-0.48,2.46,0.729411764705882,0.796078431372549,0.454901960784314
SMDDR,54.1,0.01,-2.69,0.729411764705882,0.796078431372549,0.454901960784314
SMDVL,51.19,10.92,7.29,0.827450980392157,0.698039215686275,0.290196078431373
SMDVR,51.03,9.15,-9.28,0.827450980392157,0.698039215686275,0.290196078431373
URADL,30.69,12.53,4.5,0.254901960784314,0.164705882352941,0.949019607843137
URADR,31.32,11.24,-6.46,0.254901960784314,0.164705882352941,0.949019607843137
URAVL,33.57,2.35,4.74,0.254901960784314,0.164705882352941,0.949019607843137
URAVR,34.97,2.42,-3.85,0.254901960784314,0.164705882352941,0.949019607843137
URBL,34.05,7.53,8.41,0.243137254901961,0.505882352941176,0.309803921568627
URBR,34.27,6.21,-8.65,0.243137254901961,0.505882352941176,0.309803921568627
URXL,50.65,13.05,2.27,0.333333333333333,0.768627450980392,0.207843137254902
URXR,50.87,12.3,-5.18,0.333333333333333,0.768627450980392,0.207843137254902
URYDL,34.36,12.32,4.64,0.470588235294118,0.588235294117647,0.945098039215686
URYDR,35.22,10.8,-6.94,0.470588235294118,0.588235294117647,0.945098039215686
URYVL,32.7,5.12,6.71,0.470588235294118,0.588235294117647,0.945098039215686
URYVR,33.1,3.42,-6.05,0.470588235294118,0.588235294117647,0.945098039215686
VA1,108.33,-9.03,1.87,0.556862745098039,0.450980392156863,0.223529411764706
VA10,633.31,-10.82,-0.85,1,0.662745098039216,0.403921568627451
VA11,690.16,-7.21,0.31,0.937254901960784,0.372549019607843,0.537254901960784
VA12,737.02,-2.29,1.89,0.980392156862745,0.380392156862745,0.447058823529412
VA2,155.9,-12.66,0.3,1,0.662745098039216,0.403921568627451
VA3,209.48,-14.35,-0.15,1,0.662745098039216,0.403921568627451
VA4,274.69,-16.08,0.65,1,0.662745098039216,0.403921568627451
VA5,337.32,-16.96,1.41,1,0.662745098039216,0.403921568627451
VA6,407.98,-13.73,2.07,1,0.662745098039216,0.403921568627451
VA7,459.17,-14.93,2.93,1,0.662745098039216,0.403921568627451
VA8,505.74,-14.3,0.25,1,0.662745098039216,0.403921568627451
VA9,572.47,-13.18,-0.53,1,0.662745098039216,0.403921568627451
VB1,105.5,-8.78,1.39,0.992156862745098,0.337254901960784,0.247058823529412
VB10,581.55,-13.68,-0.7,1,0.682352941176471,0.952941176470588
VB11,640.5,-9.69,-0.66,1,0.682352941176471,0.952941176470588
VB2,85.76,-8.14,1.61,0.776470588235294,0.345098039215686,0.643137254901961
VB3,162.52,-13.05,0.5,1,0.682352941176471,0.952941176470588
VB4,217.31,-14.8,-0.1,1,0.682352941176471,0.952941176470588
VB5,287.47,-16.37,0.62,1,0.682352941176471,0.952941176470588
VB6,342.69,-16.78,1.46,1,0.682352941176471,0.952941176470588
VB7,405.49,-14.51,1.1,1,0.682352941176471,0.952941176470588
VB8,467.4,-15.05,2.99,1,0.682352941176471,0.952941176470588
VB9,524.97,-14.45,-0.04,1,0.682352941176471,0.952941176470588
VC1,224.54,-13.22,-0.14,0,0,0
VC2,294.26,-17.48,0.5,0,0,0
VC3,383.44,-16.6,1.4,0,0,0
VC4,441.76,-11.49,0.18,0,0,0
VC5,455.55,-8.49,0.58,0,0,0
VC6,530.44,-12.14,0.58,0,0,0
VD1,113.77,-8.15,1.06,0.274509803921569,0.317647058823529,0.984313725490196
VD10,602.94,-11.22,-0.04,0.223529411764706,0.333333333333333,1
VD11,660.86,-8.57,-0.53,0.223529411764706,0.333333333333333,1
VD12,727.56,-3.93,0.66,0.274509803921569,0.274509803921569,1
VD13,744.41,-0.35,-3.3,0.274509803921569,0.274509803921569,1
VD2,132.47,-9.95,-1.74,0.274509803921569,0.317647058823529,0.984313725490196
VD3,206.99,-13.59,-0.45,0.223529411764706,0.333333333333333,1
VD4,263.69,-14.6,1.18,0.223529411764706,0.333333333333333,1
VD5,319.93,-16.5,0.56,0.223529411764706,0.333333333333333,1
VD6,383.75,-15.85,0.96,0.223529411764706,0.333333333333333,1
VD7,431.61,-14.25,-1.05,0.223529411764706,0.333333333333333,1
VD8,482.54,-13.22,2.6,0.223529411764706,0.333333333333333,1
VD9,548.63,-13.48,-0.01,0.223529411764706,0.333333333333333,1
